auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,evaluation_protocol,analysis_family,model_name,modality,metric_split,threshold_source,skipped,n_features,n_participants,n_ensemble_models,ensemble_members,modality_combination,fusion_method
0.8875323714391417,0.8384649083260106,0.815251572327044,0.7391304347826086,0.8333333333333334,0.7971698113207547,0.14658301121108486,0.16995551960059838,0.4625294519832237,0.503642654039865,314.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,test,validation_balanced_accuracy,False,,314.0,,,cough+speech,stacked_logistic_validation
0.8376588855057754,0.7883289754553136,0.7953216374269005,0.7169811320754716,0.7676767676767676,0.8229665071770335,0.14397389571746166,0.09880111527335061,0.4612609171099028,0.34946062561337227,308.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,validation,validation_balanced_accuracy,False,,308.0,,,breath+speech,uniform_mean
0.8807658016986534,0.8188893095307334,0.7807704941110225,0.6942148760330579,0.8316831683168316,0.7298578199052133,0.1338880040184988,0.1169368779881413,0.4333821486583311,0.34946062561337227,312.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,test,validation_balanced_accuracy,False,,312.0,,,breath+speech,uniform_mean
0.8411869895123484,0.7933318767668776,0.7945241892610313,0.7192118226600985,0.7373737373737373,0.8516746411483254,0.14266118967292807,0.09477863801300804,0.4580853057271832,0.3623932372850136,308.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,validation,validation_balanced_accuracy,False,,308.0,,,breath+speech,validation_weighted_auprc
0.882126601285721,0.8227755797363119,0.7973581718361409,0.7148936170212766,0.8316831683168316,0.7630331753554502,0.13295974108219122,0.12240013907159851,0.4313431078445302,0.3623932372850136,312.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,test,validation_balanced_accuracy,False,,312.0,,,breath+speech,validation_weighted_auprc
0.8447634237107922,0.79905956250184,0.7886762360446571,0.7150259067357513,0.696969696969697,0.8803827751196173,0.1519896932406108,0.13210858662935984,0.47564164056161484,0.5250306592098041,308.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,validation,validation_balanced_accuracy,False,,308.0,,,breath+speech,stacked_logistic_validation
0.8835343249964807,0.8259931029851695,0.8038337009056356,0.726457399103139,0.801980198019802,0.8056872037914692,0.15193578929874052,0.1661277986533047,0.47503825270768646,0.5250306592098041,312.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,test,validation_balanced_accuracy,False,,312.0,,,breath+speech,stacked_logistic_validation
0.8400835275835276,0.8020591683539654,0.7818813131313131,0.7126436781609196,0.6262626262626263,0.9375,0.14485285217445001,0.10258973331299781,0.464100360312039,0.44403377192428845,307.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,validation,validation_balanced_accuracy,False,,307.0,,,cough+breath+speech,uniform_mean
0.8900567781896673,0.8445025198746187,0.8359532635728028,0.7835051546391752,0.7524752475247525,0.919431279620853,0.1326662993937544,0.13694710677454316,0.43334924845950684,0.44403377192428845,312.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,test,validation_balanced_accuracy,False,,312.0,,,cough+breath+speech,uniform_mean
0.8429972804972806,0.8036611299967471,0.7845279720279721,0.7159090909090909,0.6363636363636364,0.9326923076923077,0.14401265595113177,0.10078484036524192,0.4620235702541354,0.43876881235645104,307.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,validation,validation_balanced_accuracy,False,,307.0,,,cough+breath+speech,validation_weighted_auprc
0.8908544882924312,0.845578951589023,0.8359532635728028,0.7835051546391752,0.7524752475247525,0.919431279620853,0.132105208893583,0.13915483440054321,0.43206414966165013,0.43876881235645104,312.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,test,validation_balanced_accuracy,False,,312.0,,,cough+breath+speech,validation_weighted_auprc
0.8463966588966589,0.8053367930668593,0.7845522533022533,0.7053140096618358,0.7373737373737373,0.8317307692307693,0.1488442735758033,0.13709092531772044,0.4656902046717616,0.4674646043054803,307.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,validation,validation_balanced_accuracy,False,,307.0,,,cough+breath+speech,stacked_logistic_validation
0.8907606400450471,0.8418721023082718,0.7805593355544085,0.694560669456067,0.8217821782178217,0.7393364928909952,0.14501995699475415,0.16253404456937554,0.4560188986112,0.4674646043054803,312.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,test,validation_balanced_accuracy,False,,312.0,,,cough+breath+speech,stacked_logistic_validation
0.7683566433566433,0.652859284869407,0.7109799922299922,0.6118721461187214,0.6767676767676768,0.7451923076923077,0.24554212979119866,0.23760080049726462,1.311977955907971,0.15025890796804361,307.0,clean_internal_protocol,strong_feature_level_fusion,logistic_l2_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,
0.7681009807141852,0.6209761956316366,0.7019848904321712,0.603448275862069,0.693069306930693,0.7109004739336493,0.22945758346002604,0.20152526399961945,1.260791641528598,0.15025890796804361,312.0,clean_internal_protocol,strong_feature_level_fusion,logistic_l2_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,cough+breath,
0.7694250194250195,0.6567412742617186,0.7107371794871795,0.6111111111111112,0.6666666666666666,0.7548076923076923,0.25262049436072265,0.2495961489660897,1.3753227236829662,0.1668668235277484,307.0,clean_internal_protocol,strong_feature_level_fusion,logistic_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,
0.7669748017455774,0.6237354452782877,0.6994040636291117,0.6,0.6831683168316832,0.7156398104265402,0.23271297276597963,0.20852209123967297,1.3278906556141081,0.1668668235277484,312.0,clean_internal_protocol,strong_feature_level_fusion,logistic_smote_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,cough+breath,
0.7306235431235433,0.6390756886465755,0.7054438616938616,0.6037735849056604,0.6464646464646465,0.7644230769230769,0.1799930754019873,0.07140186173390566,0.5425685329167206,0.3484088111417982,307.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_f100,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,
0.8294777345033082,0.6976137023768423,0.7486978555675473,0.6582278481012658,0.7722772277227723,0.7251184834123223,0.16265635478286647,0.13062138227615147,0.5023853824512111,0.3484088111417982,312.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_f100,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,cough+breath,
0.734775641025641,0.6421409105639544,0.7141122766122766,0.6167400881057269,0.7070707070707071,0.7211538461538461,0.18229230377454334,0.07745017628023895,0.548347520215571,0.37354166666666666,307.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_smote_f100,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,
0.829735817183614,0.7077015589924457,0.7491201726807752,0.6584362139917695,0.7920792079207921,0.7061611374407583,0.16574810897628744,0.13553248466003498,0.5125942393930388,0.37354166666666666,312.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_smote_f100,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,cough+breath,
0.7388306138306138,0.6440810553411374,0.7162733100233101,0.6188340807174888,0.696969696969697,0.7355769230769231,0.1793755946962435,0.07730052427132732,0.543331054222495,0.3239986366570234,307.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,
0.8484820045985642,0.7287541739517085,0.7620243066960725,0.6719367588932806,0.8415841584158416,0.6824644549763034,0.1591051891232297,0.13058756031428378,0.4936634379234452,0.3239986366570234,312.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,cough+breath,
0.7522824397824398,0.6614141252073062,0.7285353535353536,0.6334841628959276,0.7070707070707071,0.75,0.18184575792128288,0.10573240283189828,0.5493458222333992,0.39232142857142854,307.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,
0.8418657031579935,0.7347601333557829,0.7398526582516072,0.648,0.801980198019802,0.6777251184834123,0.16474171045249308,0.15900850332322805,0.5103463283852744,0.39232142857142854,312.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_smote_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,cough+breath,
0.7695221445221445,0.6583963938029425,0.7362082362082363,0.6424870466321243,0.6262626262626263,0.8461538461538461,0.166425701971175,0.07201082658505034,0.5185847067638621,0.3464613246253097,307.0,clean_internal_protocol,strong_feature_level_fusion,svc_rbf_f60,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,
0.85875838768711,0.7460709766371074,0.7739195720519919,0.6915887850467289,0.7326732673267327,0.8151658767772512,0.139361084438491,0.06904757045165275,0.43949960990549475,0.3464613246253097,312.0,clean_internal_protocol,strong_feature_level_fusion,svc_rbf_f60,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,cough+breath,
0.7650058275058276,0.7012716555294249,0.7272970085470085,0.6285714285714286,0.5555555555555556,0.8990384615384616,0.16697347143014554,0.10187955874591727,0.5435301346211343,0.4831697642803192,307.0,clean_internal_protocol,strong_feature_level_fusion,xgboost_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,
0.8506170522265497,0.778652363285449,0.7722303035990803,0.6947368421052632,0.6534653465346535,0.8909952606635071,0.1364084483280837,0.05276228411224645,0.43675686785894513,0.4831697642803192,312.0,clean_internal_protocol,strong_feature_level_fusion,xgboost_smote_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,cough+breath,
0.7685508935508935,0.7013631032431712,0.7280254467754468,0.6304347826086957,0.5858585858585859,0.8701923076923077,0.17252600263117204,0.12172239861879233,0.6326616847396882,0.30769071852896684,307.0,clean_internal_protocol,strong_feature_level_fusion,lightgbm_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,
0.8511097555253155,0.783846230827425,0.787926422974051,0.7121951219512195,0.7227722772277227,0.8530805687203792,0.13746484164923203,0.06537264326216173,0.47337559048898453,0.30769071852896684,312.0,clean_internal_protocol,strong_feature_level_fusion,lightgbm_smote_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,cough+breath,
0.7656857031857033,0.7014343184262519,0.7349941724941725,0.6404494382022472,0.5757575757575758,0.8942307692307693,0.165723089504723,0.10187835315141852,0.5570860358720663,0.4054264891481357,307.0,clean_internal_protocol,strong_feature_level_fusion,catboost_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,
0.8411618413026136,0.7639979009311186,0.7726526207123082,0.6938775510204082,0.6732673267326733,0.8720379146919431,0.14074987489740934,0.06067815872769128,0.45680765191858147,0.4054264891481357,312.0,clean_internal_protocol,strong_feature_level_fusion,catboost_smote_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,cough+breath,
0.8126942501942502,0.7490155600504523,0.7732614607614607,0.6877828054298643,0.7676767676767676,0.7788461538461539,0.1554954017957679,0.08391424222489156,0.48883232036374835,0.41783559115144503,307.0,clean_internal_protocol,strong_feature_level_fusion,optuna_validation_search,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,
0.8520951621228473,0.7423216202452105,0.7682886772089532,0.680672268907563,0.801980198019802,0.7345971563981043,0.15385730322381821,0.10472979987327286,0.4729988873591259,0.41783559115144503,312.0,clean_internal_protocol,strong_feature_level_fusion,optuna_validation_search,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,cough+breath,
0.7375527026386849,0.5840102404691846,0.6915296792837178,0.5959183673469388,0.7227722772277227,0.6602870813397129,0.25783156958120734,0.2443773089076109,1.5782040002525042,0.1292796093148594,310.0,clean_internal_protocol,strong_feature_level_fusion,logistic_l2_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,
0.794903810580836,0.665074473649707,0.6985756566777654,0.6053639846743295,0.7745098039215687,0.6226415094339622,0.2277321629098195,0.2090261795295257,1.2459959934640994,0.1292796093148594,314.0,clean_internal_protocol,strong_feature_level_fusion,logistic_l2_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,314.0,,,cough+speech,
0.7377895684305273,0.5853228334163691,0.6921929035008765,0.5992217898832685,0.7623762376237624,0.6220095693779905,0.26014214055864243,0.2466140125010094,1.6422123226543575,0.06042380799657589,310.0,clean_internal_protocol,strong_feature_level_fusion,logistic_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,
0.7969848316685164,0.6677756091839148,0.6896966333703293,0.5985401459854015,0.803921568627451,0.5754716981132075,0.2249584657616447,0.21795146874864707,1.2747130593816987,0.06042380799657589,314.0,clean_internal_protocol,strong_feature_level_fusion,logistic_smote_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,314.0,,,cough+speech,
0.7805201572788858,0.6826912945720308,0.7406082713534512,0.6502463054187192,0.6534653465346535,0.8277511961722488,0.1774780503432991,0.10250470400520939,0.5390261524701361,0.37583436381774543,310.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_f100,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,
0.8434147243803181,0.7324794457890927,0.7471790603033666,0.6577777777777778,0.7254901960784313,0.7688679245283019,0.16698644612444688,0.132583123553517,0.5132846874163711,0.37583436381774543,314.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_f100,multimodal,test,validation_balanced_accuracy,False,4354.0,314.0,,,cough+speech,
0.7798095599033588,0.6818240229140163,0.7479511109005638,0.6600985221674877,0.6633663366336634,0.8325358851674641,0.1811799897455231,0.11232891816078971,0.5480463753672014,0.41916666666666663,310.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_smote_f100,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,
0.8391139474657788,0.7443847201436345,0.7569829818719941,0.6696035242290749,0.7450980392156863,0.7688679245283019,0.1708053006119576,0.15714788750993483,0.5248076348329402,0.41916666666666663,314.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_smote_f100,multimodal,test,validation_balanced_accuracy,False,4354.0,314.0,,,cough+speech,
0.7945899853143209,0.711337236625639,0.7600786394428917,0.6766169154228856,0.6732673267326733,0.84688995215311,0.17450759890052928,0.1125909224637559,0.5318074591630743,0.3658375950791901,310.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,
0.8276914539400667,0.730182756803301,0.7518960414354421,0.6636771300448431,0.7254901960784313,0.7783018867924528,0.16876370331120358,0.1275883231432813,0.5176070702341062,0.3658375950791901,314.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,314.0,,,cough+speech,
0.7953716424274005,0.7085034404530173,0.7551281443933867,0.67,0.6633663366336634,0.84688995215311,0.18011586338365423,0.13051819966491854,0.5467831672707507,0.44580492424242407,310.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,
0.835183129855716,0.7398169293400013,0.7350166481687015,0.6428571428571429,0.7058823529411765,0.7641509433962265,0.17450098577124126,0.15213266304434955,0.5336929720573456,0.44580492424242407,314.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_smote_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,314.0,,,cough+speech,
0.8223506561182434,0.6975500563304736,0.769316405324743,0.6910994764397905,0.6534653465346535,0.8851674641148325,0.15420711657953606,0.07882680008095412,0.47780537549795704,0.4014459993333479,310.0,clean_internal_protocol,strong_feature_level_fusion,svc_rbf_f60,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,
0.8600166481687015,0.7613691495221888,0.8019792822789493,0.7298578199052133,0.7549019607843137,0.8490566037735849,0.139921936672332,0.07207846337338084,0.4401877045678267,0.4014459993333479,314.0,clean_internal_protocol,strong_feature_level_fusion,svc_rbf_f60,multimodal,test,validation_balanced_accuracy,False,4354.0,314.0,,,cough+speech,
0.7972428821829551,0.7246281646310965,0.7369842247382633,0.6460176991150443,0.7227722772277227,0.7511961722488039,0.15953113380439676,0.060612989230186584,0.5057031049033298,0.26732155680656433,310.0,clean_internal_protocol,strong_feature_level_fusion,xgboost_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,
0.8495190529041805,0.7753498912896611,0.7820477247502775,0.6970954356846473,0.8235294117647058,0.7405660377358491,0.14027665112465795,0.06785264733665664,0.4434403643293225,0.26732155680656433,314.0,clean_internal_protocol,strong_feature_level_fusion,xgboost_smote_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,314.0,,,cough+speech,
0.8083282012411768,0.7406758541834181,0.7574494291534417,0.6694214876033058,0.801980198019802,0.7129186602870813,0.1617044105848335,0.1102078328296122,0.5546322160403206,0.09568796459763601,310.0,clean_internal_protocol,strong_feature_level_fusion,lightgbm_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,
0.8516000739918609,0.7767390451217457,0.7670181280059194,0.6764705882352942,0.9019607843137255,0.6320754716981132,0.14387633434554564,0.07675394372414776,0.4698293834554075,0.09568796459763601,314.0,clean_internal_protocol,strong_feature_level_fusion,lightgbm_smote_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,314.0,,,cough+speech,
0.7916054763371074,0.7158363881839583,0.72997299729973,0.6379310344827587,0.7326732673267327,0.7272727272727273,0.1635711976602178,0.08033013951556502,0.5266298242329498,0.19277083866009825,310.0,clean_internal_protocol,strong_feature_level_fusion,catboost_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,
0.8345819459859415,0.7560652406339933,0.7488438771735109,0.6587301587301587,0.8137254901960784,0.6839622641509434,0.14684815476874136,0.06835600308132625,0.4634263361601309,0.19277083866009825,314.0,clean_internal_protocol,strong_feature_level_fusion,catboost_smote_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,314.0,,,cough+speech,
0.8025486759202236,0.6853168689333083,0.7502723956606188,0.6612244897959184,0.801980198019802,0.6985645933014354,0.17025705380645642,0.09635929397940086,0.5153311367575943,0.4074146544111664,310.0,clean_internal_protocol,strong_feature_level_fusion,optuna_validation_search,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,
0.8412874583795783,0.7335561220234385,0.766093229744728,0.6770428015564203,0.8529411764705882,0.6792452830188679,0.16293439720871158,0.12047154647453075,0.49680262665089997,0.4074146544111664,314.0,clean_internal_protocol,strong_feature_level_fusion,optuna_validation_search,multimodal,test,validation_balanced_accuracy,False,4354.0,314.0,,,cough+speech,
0.7845923348315692,0.657467486852278,0.7363104731525785,0.6421052631578947,0.6161616161616161,0.8564593301435407,0.21352599650485504,0.20471847021442768,1.2404578332784733,0.7002457627862738,308.0,clean_internal_protocol,strong_feature_level_fusion,logistic_l2_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,
0.7579184458730234,0.6073892920519599,0.6757543052883488,0.5631067961165048,0.5742574257425742,0.7772511848341233,0.2606863767641516,0.26019242265052434,1.3968531562464925,0.7002457627862738,312.0,clean_internal_protocol,strong_feature_level_fusion,logistic_l2_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,breath+speech,
0.7872504953844667,0.6654045578808596,0.7387028176501861,0.6455026455026455,0.6161616161616161,0.861244019138756,0.21829127004877302,0.22211197504453456,1.2923066994330075,0.7699614111598925,308.0,clean_internal_protocol,strong_feature_level_fusion,logistic_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,
0.7566045704096476,0.6025674021212946,0.6753319881751209,0.56,0.5544554455445545,0.7962085308056872,0.2599978653159084,0.25320242331900744,1.4577572005744723,0.7699614111598925,312.0,clean_internal_protocol,strong_feature_level_fusion,logistic_smote_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,breath+speech,
0.7396935865835387,0.6455297946162893,0.7179691653375864,0.6183574879227053,0.6464646464646465,0.7894736842105263,0.17679771394225613,0.05987044282937276,0.5343711287330951,0.35388040814701077,308.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_f100,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,
0.8351086293463469,0.7141775317098217,0.7891933743137347,0.7085201793721974,0.7821782178217822,0.7962085308056872,0.160074143035568,0.08255135118384936,0.4951681547287399,0.35388040814701077,312.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_f100,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,breath+speech,
0.7494804504373882,0.6530880925072846,0.7182349813928761,0.6190476190476191,0.6565656565656566,0.7799043062200957,0.17813022098891307,0.08218519916934378,0.5378844298794974,0.3862499999999999,308.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_smote_f100,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,
0.8357890291398808,0.7148467974729937,0.7723945380320023,0.6872246696035242,0.7722772277227723,0.7725118483412322,0.16404956648401814,0.1161564701807207,0.5074782568863233,0.3862499999999999,312.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_smote_f100,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,breath+speech,
0.750084577835774,0.6589897897114964,0.7288676236044658,0.6330275229357798,0.696969696969697,0.7607655502392344,0.17512181843319105,0.06792919856004287,0.5318825157772713,0.3230602014108569,308.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,
0.8520951621228474,0.740269176852076,0.7758199990615176,0.6887966804979253,0.8217821782178217,0.7298578199052133,0.15632470901176734,0.10606314232255847,0.48625214989913484,0.3230602014108569,312.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,breath+speech,
0.7554008989415688,0.6693992350605813,0.7187666135034556,0.6203703703703703,0.6767676767676768,0.7607655502392344,0.17739015166256894,0.09751748974038028,0.5370887098973578,0.40149999999999997,308.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,
0.8435549716109052,0.7391131705496602,0.7609685139130027,0.6722689075630253,0.7920792079207921,0.7298578199052133,0.1642371232285769,0.13049550101787552,0.508469960995479,0.40149999999999997,312.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_smote_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,breath+speech,
0.7865738726982746,0.6530169654179278,0.7559808612440191,0.6702127659574468,0.6363636363636364,0.8755980861244019,0.1622289357330826,0.09326773476995066,0.5114209226437937,0.38391149736062885,308.0,clean_internal_protocol,strong_feature_level_fusion,svc_rbf_f60,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,
0.8542536718126787,0.7379770559268831,0.7732860963821501,0.6926829268292682,0.7029702970297029,0.8436018957345972,0.14258150189870117,0.05200433867505909,0.44828985492241685,0.38391149736062885,312.0,clean_internal_protocol,strong_feature_level_fusion,svc_rbf_f60,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,breath+speech,
0.797254845101735,0.7387594074856159,0.7671451355661882,0.6831683168316832,0.696969696969697,0.8373205741626795,0.15221377534877178,0.06964805703035663,0.5129046789771495,0.29949095845222473,308.0,clean_internal_protocol,strong_feature_level_fusion,xgboost_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,
0.8455492468678147,0.7616369390536574,0.7536483506170523,0.6638655462184874,0.7821782178217822,0.7251184834123223,0.14055436869336269,0.05076525092665224,0.44745983706937664,0.29949095845222473,312.0,clean_internal_protocol,strong_feature_level_fusion,xgboost_smote_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,breath+speech,
0.8050360059929438,0.7383916058750948,0.7477405635300372,0.6570048309178744,0.6868686868686869,0.8086124401913876,0.16195348187555533,0.1136923565903827,0.5952045083177674,0.1498048372247651,308.0,clean_internal_protocol,strong_feature_level_fusion,lightgbm_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,
0.844305757589977,0.7676380254263807,0.7390080240251513,0.6470588235294118,0.7623762376237624,0.7156398104265402,0.14839597465818846,0.09088876639179964,0.49193979076432254,0.1498048372247651,312.0,clean_internal_protocol,strong_feature_level_fusion,lightgbm_smote_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,breath+speech,
0.7800009666038374,0.710201412890219,0.7612971823498139,0.6770833333333334,0.6565656565656566,0.8660287081339713,0.16486419290644583,0.08656130274692772,0.5681630128773569,0.2651352058838042,308.0,clean_internal_protocol,strong_feature_level_fusion,catboost_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,
0.8331847402749755,0.7434753751720946,0.764652057622824,0.6787330316742082,0.7425742574257426,0.7867298578199052,0.14739628862254958,0.0727547181775838,0.47579332874647945,0.2651352058838042,312.0,clean_internal_protocol,strong_feature_level_fusion,catboost_smote_f80,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,breath+speech,
0.8032477888937218,0.6762348945982377,0.7466772993088782,0.6547085201793722,0.7373737373737373,0.7559808612440191,0.21548089564635142,0.20681297718228603,1.4986016092010748,0.2424585666436295,308.0,clean_internal_protocol,strong_feature_level_fusion,optuna_validation_search,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,
0.7476420627844775,0.5786322045462214,0.6778658908544883,0.576271186440678,0.6732673267326733,0.6824644549763034,0.2856070529188171,0.2827173342963002,2.114825164264809,0.2424585666436295,312.0,clean_internal_protocol,strong_feature_level_fusion,optuna_validation_search,multimodal,test,validation_balanced_accuracy,False,4354.0,312.0,,,breath+speech,
0.7996309246309246,0.6792192114900071,0.7446095571095571,0.6551724137931034,0.5757575757575758,0.9134615384615384,0.19458562039901622,0.18722421272700465,1.1155223399146355,0.8204471828806857,307.0,clean_internal_protocol,strong_feature_level_fusion,logistic_l2_f80,multimodal,validation,validation_balanced_accuracy,False,6531.0,307.0,,,cough+breath+speech,
0.7995401435878184,0.666238115432515,0.7069823096053681,0.6030150753768844,0.594059405940594,0.8199052132701422,0.225774006134043,0.2115723279057773,1.1952877080514468,0.8204471828806857,312.0,clean_internal_protocol,strong_feature_level_fusion,logistic_l2_f80,multimodal,test,validation_balanced_accuracy,False,6531.0,312.0,,,cough+breath+speech,
0.8028846153846154,0.6781592007571979,0.7482517482517483,0.6575342465753424,0.7272727272727273,0.7692307692307693,0.19216583170644602,0.18585075870412857,1.1345464910561955,0.16488362093311212,307.0,clean_internal_protocol,strong_feature_level_fusion,logistic_smote_f80,multimodal,validation,validation_balanced_accuracy,False,6531.0,307.0,,,cough+breath+speech,
0.7982731922481348,0.6682931168421052,0.716836375580686,0.6212765957446809,0.7227722772277227,0.7109004739336493,0.23173885513641132,0.22225949007741663,1.24296000308018,0.16488362093311212,312.0,clean_internal_protocol,strong_feature_level_fusion,logistic_smote_f80,multimodal,test,validation_balanced_accuracy,False,6531.0,312.0,,,cough+breath+speech,
