feature,source_mean,external_mean,source_std,external_std,standardized_mean_difference,abs_standardized_mean_difference,ks_statistic,n_source,n_external
mfcc_22_std,5.7920281159898295,5.9943103943820075,2.4315207573240083,2.1122318322131224,0.08881490126441928,0.08881490126441928,0.04842222306686579,19024,8331
mfcc_18_std,6.5255638210038684,6.749239852356604,2.719725484337346,2.401396324284405,0.0871824546693059,0.0871824546693059,0.050445102341018816,19024,8331
delta2_mfcc_4_mean,-0.008635880747492549,-0.00018919215883137985,0.10826926617357567,0.08407245472473598,0.08713976962472758,0.08713976962472758,0.10084895890277368,19024,8331
delta2_mfcc_3_mean,0.018824900719029494,0.008761920913635935,0.127578040144944,0.1150575651159897,-0.08283361892201843,0.08283361892201843,0.11807066491653828,19024,8331
mfcc_27_std,5.519041746657395,5.343330185441406,2.5035961886838938,1.692430625000275,-0.08222594557187453,0.08222594557187453,0.062022736425072056,19024,8331
delta_mfcc_27_std,0.9412374342218471,0.9743102191608789,0.4644523118601809,0.3501419058897919,0.08040965858911994,0.08040965858911994,0.06769516364497957,19024,8331
mfcc_8_std,11.555218607279699,11.941378310739514,5.4704266332923615,4.340733287743523,0.07819869059417726,0.07819869059417726,0.08003490767154081,19024,8331
mfcc_7_mean,-13.088141553270823,-12.182126272943078,13.892228275173071,8.86189563716383,0.07775497685812165,0.07775497685812165,0.1351061749771012,19024,8331
delta2_mfcc_31_std,0.566656854551892,0.5479625714458762,0.2984696068891815,0.18851526720662506,-0.07488772997617671,0.07488772997617671,0.05182317953989268,19024,8331
delta2_mfcc_27_std,0.6124667785702433,0.6322456638928708,0.3053278432121849,0.22167491677925907,0.07413084227046736,0.07413084227046736,0.07025991036952078,19024,8331
delta2_mfcc_26_std,0.6126290531736964,0.6318681754340427,0.29671059294753355,0.22282042477509806,0.07332270475283957,0.07332270475283957,0.06123750184113791,19024,8331
delta_mfcc_5_std,2.8003760029544584,2.8972996568575353,1.544400729407084,1.0911017457214245,0.07248520387452252,0.07248520387452252,0.12914311549706586,19024,8331
mfcc_23_std,5.953888753819913,6.113643924974763,2.4652855990357887,1.9501040748865266,0.07187246672175168,0.07187246672175168,0.04906188913720063,19024,8331
delta_mfcc_4_mean,0.014428048176298449,0.000600442868992863,0.2167619375195817,0.1675520375074312,-0.07137439948436224,0.07137439948436224,0.10502803905362634,19024,8331
mfcc_5_std,16.515188436776626,16.01706082900165,8.222473441542773,5.782331058793456,-0.07007823824460424,0.07007823824460424,0.0937312952252366,19024,8331
delta2_mfcc_5_std,1.6584632943115682,1.7091245084317732,0.9735346107181145,0.648033501622104,0.061259937068307214,0.061259937068307214,0.15456961464769428,19024,8331
spectral_bandwidth_mean,1160.0525643539627,1194.0387035310773,574.4278403583914,560.6758389445632,0.05987504633505323,0.05987504633505323,0.08079231697070302,19024,8331
