prediction_source,evaluation_protocol,analysis_family,model_name,modality,submodality,modality_combination,fusion_method,feature_strategy,selected_feature_k,metric_split,split,threshold_probability,model_net_benefit,treat_all_net_benefit,treat_none_net_benefit,net_benefit_minus_treat_all,net_benefit_minus_treat_none,prevalence,n_samples,n_positive,n_negative
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.5,0.08653846153846155,-0.3525641025641026,0.0,0.43910256410256415,0.08653846153846155,0.32371794871794873,312,101,211
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.05,0.27937877480586715,0.28559102674719583,0.0,-0.006212251941328684,0.27937877480586715,0.32131147540983607,305,98,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.1,0.24553734061930785,0.2459016393442623,0.0,-0.0003642987249544427,0.24553734061930785,0.32131147540983607,305,98,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.15,0.22835101253616202,0.20154291224686594,0.0,0.02680810028929609,0.22835101253616202,0.32131147540983607,305,98,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.2,0.19918032786885242,0.15163934426229508,0.0,0.04754098360655734,0.19918032786885242,0.32131147540983607,305,98,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.25,0.1540983606557377,0.09508196721311477,0.0,0.05901639344262294,0.1540983606557377,0.32131147540983607,305,98,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.3,0.13536299765807963,0.030444964871194358,0.0,0.10491803278688527,0.13536299765807963,0.32131147540983607,305,98,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.35,0.11450189155107189,-0.04413619167717525,0.0,0.15863808322824713,0.11450189155107189,0.32131147540983607,305,98,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.4,0.10601092896174864,-0.1311475409836066,0.0,0.23715846994535522,0.10601092896174864,0.32131147540983607,305,98,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.45,0.07183308494783905,-0.23397913561847983,0.0,0.30581222056631885,0.07183308494783905,0.32131147540983607,305,98,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.5,0.039344262295081964,-0.35737704918032787,0.0,0.39672131147540984,0.039344262295081964,0.32131147540983607,305,98,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.05,0.29626485568760613,0.2937181663837012,0.0,0.0025466893039049476,0.29626485568760613,0.32903225806451614,310,102,208
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.1,0.25125448028673836,0.25448028673835127,0.0,-0.0032258064516129115,0.25125448028673836,0.32903225806451614,310,102,208
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.15,0.23263757115749523,0.21062618595825428,0.0,0.02201138519924095,0.23263757115749523,0.32903225806451614,310,102,208
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.2,0.21854838709677415,0.16129032258064518,0.0,0.05725806451612897,0.21854838709677415,0.32903225806451614,310,102,208
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.25,0.1967741935483871,0.10537634408602153,0.0,0.09139784946236557,0.1967741935483871,0.32903225806451614,310,102,208
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.3,0.17235023041474656,0.04147465437788017,0.0,0.1308755760368664,0.17235023041474656,0.32903225806451614,310,102,208
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.35,0.15930521091811412,-0.03225806451612895,0.0,0.19156327543424306,0.15930521091811412,0.32903225806451614,310,102,208
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.4,0.15591397849462363,-0.11827956989247312,0.0,0.27419354838709675,0.15591397849462363,0.32903225806451614,310,102,208
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.45,0.13841642228739004,-0.2199413489736069,0.0,0.35835777126099694,0.13841642228739004,0.32903225806451614,310,102,208
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.5,0.13225806451612904,-0.34193548387096767,0.0,0.4741935483870967,0.13225806451612904,0.32903225806451614,310,102,208
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.05,0.28620571035431713,0.2913656690746474,0.0,-0.00515995872033026,0.28620571035431713,0.32679738562091504,306,100,206
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.1,0.2599854756717502,0.25199709513435004,0.0,0.007988380537400142,0.2599854756717502,0.32679738562091504,306,100,206
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.15,0.2224144559784698,0.20799692425990002,0.0,0.01441753171856977,0.2224144559784698,0.32679738562091504,306,100,206
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.2,0.19771241830065361,0.15849673202614378,0.0,0.03921568627450983,0.19771241830065361,0.32679738562091504,306,100,206
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.25,0.17429193899782136,0.10239651416122003,0.0,0.07189542483660133,0.17429193899782136,0.32679738562091504,306,100,206
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.3,0.149859943977591,0.03828197945845002,0.0,0.11157796451914098,0.149859943977591,0.32679738562091504,306,100,206
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.35,0.1339869281045752,-0.03569632981397686,0.0,0.16968325791855204,0.1339869281045752,0.32679738562091504,306,100,206
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.4,0.12091503267973853,-0.12200435729847503,0.0,0.24291938997821355,0.12091503267973853,0.32679738562091504,306,100,206
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.45,0.11111111111111113,-0.2240047534165181,0.0,0.3351158645276292,0.11111111111111113,0.32679738562091504,306,100,206
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.5,0.09803921568627451,-0.34640522875817,0.0,0.4444444444444445,0.09803921568627451,0.32679738562091504,306,100,206
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.05,0.293958368590286,0.29260450160771706,0.0,0.001353866982568952,0.293958368590286,0.3279742765273312,311,102,209
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.1,0.2608074312254376,0.25330475169703465,0.0,0.007502679528402945,0.2608074312254376,0.3279742765273312,311,102,209
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.15,0.22224323813126534,0.20938150179686021,0.0,0.012861736334405127,0.22224323813126534,0.3279742765273312,311,102,209
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.2,0.19292604501607713,0.159967845659164,0.0,0.03295819935691313,0.19292604501607713,0.3279742765273312,311,102,209
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.25,0.16184351554126475,0.10396570203644162,0.0,0.05787781350482313,0.16184351554126475,0.3279742765273312,311,102,209
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.3,0.14239779513091408,0.03996325218190172,0.0,0.10243454294901236,0.14239779513091408,0.3279742765273312,311,102,209
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.35,0.13381152609448427,-0.033885728419490446,0.0,0.16769725451397471,0.13381152609448427,0.3279742765273312,311,102,209
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.4,0.12647374062165057,-0.12004287245444806,0.0,0.24651661307609862,0.12647374062165057,0.3279742765273312,311,102,209
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.45,0.10581701256942416,-0.2218649517684887,0.0,0.32768196433791286,0.10581701256942416,0.3279742765273312,311,102,209
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.5,0.10610932475884244,-0.34405144694533757,0.0,0.45016077170418,0.10610932475884244,0.3279742765273312,311,102,209
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.05,0.29066985645933013,0.29254955570745045,0.0,-0.0018796992481203145,0.29066985645933013,0.32792207792207795,308,101,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.1,0.2518037518037518,0.2532467532467533,0.0,-0.0014430014430014682,0.2518037518037518,0.32792207792207795,308,101,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.15,0.2148586707410237,0.2093200916730329,0.0,0.005538579067990795,0.2148586707410237,0.32792207792207795,308,101,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.2,0.1810064935064935,0.15990259740259744,0.0,0.02110389610389607,0.1810064935064935,0.32792207792207795,308,101,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.25,0.15692640692640691,0.10389610389610393,0.0,0.05303030303030298,0.15692640692640691,0.32792207792207795,308,101,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.3,0.13636363636363635,0.03988868274582563,0.0,0.09647495361781072,0.13636363636363635,0.32792207792207795,308,101,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.35,0.11463536463536464,-0.033966033966033926,0.0,0.14860139860139857,0.11463536463536464,0.32792207792207795,308,101,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.4,0.08008658008658004,-0.12012987012987014,0.0,0.20021645021645018,0.08008658008658004,0.32792207792207795,308,101,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.45,0.06463990554899648,-0.22195985832349463,0.0,0.2865997638724911,0.06463990554899648,0.32792207792207795,308,101,207
compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.5,0.07792207792207793,-0.3441558441558441,0.0,0.42207792207792205,0.07792207792207793,0.32792207792207795,308,101,207
