table_source,model_name,modality,feature_strategy,fusion_method,dataset,calibration_method,split,threshold,sensitivity,specificity,precision,npv,f1,balanced_accuracy,tp,fp,tn,fn,n_samples,n_positive,n_negative,operating_constraint,target_specificity,target_sensitivity
external_model_grid_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external,0.1928343639256512,0.8,0.16480238627889635,0.03281519861830743,0.9587852494577006,0.06304437992534219,0.4824011931394482,228.0,6720.0,1326.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external,0.1661475492581163,0.9017543859649123,0.07680835197613721,0.03344176968119714,0.9566563467492261,0.06449184441656211,0.48928136897052477,257.0,7428.0,618.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external,0.3852522733554511,0.20701754385964913,0.8086005468555804,0.03689806128830519,0.9664289958407606,0.06263269639065816,0.5078090453576147,59.0,1540.0,6506.0,226.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external,0.4436515276689473,0.10526315789473684,0.9001988565746954,0.03601440576230492,0.9659909309149106,0.05366726296958855,0.5027310072347162,30.0,803.0,7243.0,255.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external,0.4978789584255359,0.056140350877192984,0.9530201342281879,0.04060913705583756,0.9661081012977195,0.04712812960235641,0.5045802425526904,16.0,378.0,7668.0,269.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external,0.2033780349122741,0.8,0.2152622421078797,0.03485172730051972,0.9681386249301286,0.06679361359308626,0.5076311210539399,228.0,6314.0,1732.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external,0.1685898243063541,0.9017543859649123,0.10017399950285856,0.03428037881819394,0.9664268585131894,0.06604985864816243,0.5009641927338855,257.0,7240.0,806.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,logistic_regression,cough,top_stable_50,,coughvid,platt,external,0.3491707328370235,0.23859649122807017,0.8054934128759632,0.041641151255358236,0.9676022693341296,0.07090719499478623,0.5220449520520167,68.0,1565.0,6481.0,217.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,logistic_regression,cough,top_stable_50,,coughvid,platt,external,0.3693033834357668,0.14736842105263157,0.9018145662440964,0.05048076923076923,0.9675956794239232,0.07520143240823635,0.524591493648364,42.0,790.0,7256.0,243.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,logistic_regression,cough,top_stable_50,,coughvid,platt,external,0.3898748898652131,0.08070175438596491,0.9532687049465572,0.05764411027568922,0.9669692385274836,0.06725146198830409,0.516985229666261,23.0,376.0,7670.0,262.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,logistic_regression,cough,top_stable_50,,coughvid,platt,external,0.2871082451871775,0.8,0.20308227690778027,0.03433734939759036,0.9662921348314607,0.06584837545126353,0.5015411384538901,228.0,6412.0,1634.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,logistic_regression,cough,top_stable_50,,coughvid,platt,external,0.2740117164910438,0.9017543859649123,0.10054685558041263,0.03429410194822525,0.966547192353644,0.06607533101941124,0.5011506207726625,257.0,7237.0,809.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external,0.3788278600705732,0.19649122807017544,0.804001988565747,0.034292712798530314,0.9658106897581368,0.05839416058394161,0.5002466083179612,56.0,1577.0,6469.0,229.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external,0.4347429473581893,0.10175438596491228,0.9008202833706189,0.03506650544135429,0.9658848614072495,0.05215827338129496,0.5012873346677656,29.0,798.0,7248.0,256.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external,0.4881680100395227,0.06315789473684211,0.9525229927914491,0.045,0.9663346362375489,0.052554744525547446,0.5078404437641456,18.0,382.0,7664.0,267.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external,0.2121966272932791,0.8,0.2117822520507084,0.034703196347031964,0.9676320272572402,0.06652078774617068,0.5058911260253542,228.0,6342.0,1704.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external,0.1760786793078419,0.9017543859649123,0.09433258762117823,0.03406680805938494,0.9644218551461246,0.06565334014561246,0.4980434867930453,257.0,7287.0,759.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,random_forest,cough,all,,coughvid,platt,external,0.3500458794913771,0.22105263157894736,0.8007705692269451,0.037815126050420166,0.9666916729182295,0.06458226550486929,0.5109116004029463,63.0,1603.0,6443.0,222.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,random_forest,cough,all,,coughvid,platt,external,0.397853805418043,0.11578947368421053,0.9024359930400199,0.040342298288508556,0.9664581392253427,0.05983680870353581,0.5091127333621152,33.0,785.0,7261.0,252.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,random_forest,cough,all,,coughvid,platt,external,0.4357430883654978,0.056140350877192984,0.9500372856077554,0.03827751196172249,0.966005307721471,0.04551920341394026,0.5030888182424742,16.0,402.0,7644.0,269.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,random_forest,cough,all,,coughvid,platt,external,0.2234491180431824,0.8,0.24608501118568232,0.03622497616777884,0.9720176730486009,0.06931144550843593,0.5230425055928412,228.0,6066.0,1980.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,random_forest,cough,all,,coughvid,platt,external,0.1942886813634423,0.9017543859649123,0.12329107631121054,0.03515250991656408,0.9725490196078431,0.06766719325961032,0.5125227311380615,257.0,7054.0,992.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external,0.3710252304528841,0.21052631578947367,0.8005219985085756,0.036036036036036036,0.9662466246624662,0.061538461538461535,0.5055241571490247,60.0,1605.0,6441.0,225.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external,0.4177030361865528,0.0912280701754386,0.9066616952522992,0.03346203346203346,0.9657135292560233,0.04896421845574388,0.49894488271386894,26.0,751.0,7295.0,259.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external,0.4531158153346353,0.056140350877192984,0.9505344270444942,0.03864734299516908,0.9660224832638625,0.0457796852646638,0.5033373889608436,16.0,398.0,7648.0,269.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external,0.2356616100057058,0.8,0.2182450907283122,0.034980055231666154,0.9685603971318257,0.06702925180067618,0.5091225453641561,228.0,6290.0,1756.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external,0.2060825951553668,0.9017543859649123,0.09942828734775043,0.034252965480474476,0.966183574879227,0.06599897277863379,0.5005913366563314,257.0,7246.0,800.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,random_forest,cough,top_stable_120,,coughvid,platt,external,0.3584925455838927,0.1649122807017544,0.8081034054188416,0.0295411690760528,0.9646884272997033,0.05010660980810234,0.48650784306029804,47.0,1544.0,6502.0,238.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,random_forest,cough,top_stable_120,,coughvid,platt,external,0.3884389531117708,0.08070175438596491,0.9000745712155108,0.02781136638452237,0.9650852878464818,0.04136690647482015,0.4903881628007379,23.0,804.0,7242.0,262.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,random_forest,cough,top_stable_120,,coughvid,platt,external,0.4296787415149083,0.042105263157894736,0.9619686800894854,0.03773584905660377,0.9659303631598652,0.03980099502487562,0.5020369716236901,12.0,306.0,7740.0,273.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,random_forest,cough,top_stable_120,,coughvid,platt,external,0.2571514022049801,0.8,0.20743226447924434,0.03451930355791068,0.9669756662804172,0.06618287373004354,0.5037161322396222,228.0,6377.0,1669.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,random_forest,cough,top_stable_120,,coughvid,platt,external,0.2388612050631462,0.9017543859649123,0.116331096196868,0.03488529930772363,0.970954356846473,0.06717198118139048,0.5090427410808902,257.0,7110.0,936.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,random_forest,cough,top_stable_50,,coughvid,platt,external,0.3571067230652072,0.21754385964912282,0.8011434253044991,0.03730445246690734,0.9665617034038086,0.06368772470467385,0.509343642476811,62.0,1600.0,6446.0,223.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,random_forest,cough,top_stable_50,,coughvid,platt,external,0.3888511752384307,0.11578947368421053,0.9005717126522496,0.03961584633853541,0.9663910376100293,0.059033989266547404,0.50818059316823,33.0,800.0,7246.0,252.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,random_forest,cough,top_stable_50,,coughvid,platt,external,0.4153519799221332,0.056140350877192984,0.9506587124036788,0.0387409200968523,0.9660267744379893,0.04584527220630373,0.5033995316404359,16.0,397.0,7649.0,269.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,random_forest,cough,top_stable_50,,coughvid,platt,external,0.2761649230603548,0.8,0.19624658215262242,0.03405526512322629,0.965158924205379,0.06532951289398281,0.49812329107631126,228.0,6467.0,1579.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,random_forest,cough,top_stable_50,,coughvid,platt,external,0.2608498204376858,0.9017543859649123,0.09855828983345762,0.034221038615179764,0.9658952496954933,0.06593970493906351,0.500156337899185,257.0,7253.0,793.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,random_forest,cough,top_stable_80,,coughvid,platt,external,0.3571822427687194,0.18947368421052632,0.8095948297290579,0.034047919293820936,0.9657524091919941,0.05772314270443614,0.49953425696979215,54.0,1532.0,6514.0,231.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,random_forest,cough,top_stable_80,,coughvid,platt,external,0.3924183284995098,0.08771929824561403,0.9000745712155108,0.030156815440289506,0.9653425753132499,0.04488330341113106,0.4938969347305624,25.0,804.0,7242.0,260.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,random_forest,cough,top_stable_80,,coughvid,platt,external,0.4307320856371907,0.042105263157894736,0.9535172756649267,0.031088082901554404,0.9656387665198238,0.03576751117734725,0.49781126941141074,12.0,374.0,7672.0,273.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,random_forest,cough,top_stable_80,,coughvid,platt,external,0.2509034298469847,0.8,0.21961222967934377,0.03503918856615952,0.96875,0.06713780918727916,0.5098061148396719,228.0,6279.0,1767.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,random_forest,cough,top_stable_80,,coughvid,platt,external,0.2294828962289572,0.9017543859649123,0.11409395973154363,0.034800270819228166,0.9704016913319239,0.06701434159061277,0.507924172848228,257.0,7128.0,918.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,xgboost,cough,all,,coughvid,platt,external,0.3903485478684298,0.20350877192982456,0.8054934128759632,0.035736290819470114,0.966159809183065,0.06079664570230607,0.5045010924028939,58.0,1565.0,6481.0,227.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,xgboost,cough,all,,coughvid,platt,external,0.4844733768371208,0.11578947368421053,0.9036788466318668,0.04084158415841584,0.966502724976738,0.060384263494967984,0.5097341601580386,33.0,775.0,7271.0,252.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,xgboost,cough,all,,coughvid,platt,external,0.5574705945997925,0.05964912280701754,0.9520258513547104,0.04218362282878412,0.9661957618567104,0.04941860465116279,0.505837487080864,17.0,386.0,7660.0,268.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,xgboost,cough,all,,coughvid,platt,external,0.1400159336318724,0.8,0.2068108376833209,0.034493192133131616,0.9668797210923882,0.06613488034807831,0.5034054188416605,228.0,6382.0,1664.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,xgboost,cough,all,,coughvid,platt,external,0.111963902775138,0.9017543859649123,0.09159830971911509,0.03396775046259582,0.9633986928104575,0.06546936695962298,0.4966763478420137,257.0,7309.0,737.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external,0.4129625376020796,0.22807017543859648,0.8013919960228685,0.039085989176187615,0.967006598680264,0.06673511293634497,0.5147310857307325,65.0,1598.0,6448.0,220.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external,0.4920344030149176,0.10175438596491228,0.9006959980114343,0.035024154589371984,0.9658803145408503,0.052111410601976646,0.5012251919881733,29.0,799.0,7247.0,256.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external,0.5522610792757917,0.06666666666666667,0.9537658463832961,0.04859335038363171,0.9664987405541562,0.05621301775147929,0.5102162565249814,19.0,372.0,7674.0,266.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external,0.1666270201612852,0.8,0.15635098185433757,0.03249714937286203,0.9566539923954372,0.06245719764415833,0.4781754909271688,228.0,6788.0,1258.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external,0.1449807178522863,0.9017543859649123,0.08886403181705195,0.033869267264101215,0.9623149394347241,0.06528642194843136,0.4953092088909821,257.0,7331.0,715.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external,0.3941660337664587,0.17543859649122806,0.8021377081779766,0.030450669914738125,0.9648676932276873,0.05189413596263622,0.4887881523346023,50.0,1592.0,6454.0,235.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external,0.4524874323863579,0.10175438596491228,0.902808849117574,0.035758323057953144,0.9659574468085106,0.05291970802919708,0.5022816175412431,29.0,782.0,7264.0,256.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external,0.5120179350465396,0.056140350877192984,0.9594829729057917,0.04678362573099415,0.9663287019652022,0.051036682615629984,0.5078116618914923,16.0,326.0,7720.0,269.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external,0.2078243885072307,0.8,0.20494655729555059,0.03441509433962264,0.9665885111371629,0.06599131693198264,0.5024732786477754,228.0,6397.0,1649.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external,0.177266426739086,0.9017543859649123,0.10253542132736763,0.034367477935276815,0.9671746776084408,0.0662115161664305,0.50214490364614,257.0,7221.0,825.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external,0.3767736934632757,0.20701754385964913,0.8011434253044991,0.03556359252561784,0.9661270983213429,0.060699588477366256,0.5040804845820741,59.0,1600.0,6446.0,226.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external,0.4135554543120817,0.11929824561403508,0.9036788466318668,0.042027194066749075,0.9666312151023664,0.06215722120658135,0.5114885461229509,34.0,775.0,7271.0,251.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external,0.4481476319179554,0.05964912280701754,0.9565001242853591,0.04632152588555858,0.9663485685585133,0.052147239263803685,0.5080746235461884,17.0,350.0,7696.0,268.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external,0.2467843922777783,0.8,0.1404424558786975,0.031914893617021274,0.9519797809604044,0.06138107416879795,0.4702212279393488,228.0,6916.0,1130.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external,0.2165636158827284,0.9017543859649123,0.0509569972657221,0.0325604966425947,0.9360730593607306,0.06285155294693077,0.4763556916153172,257.0,7636.0,410.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external,0.3868740590933389,0.14736842105263157,0.8005219985085756,0.025500910746812388,0.9636445242369839,0.04347826086956522,0.4739452097806036,42.0,1605.0,6441.0,243.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external,0.4456237401671078,0.08771929824561403,0.9041759880686056,0.031407035175879394,0.9654943596549436,0.04625346901017576,0.4959476431571098,25.0,771.0,7275.0,260.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external,0.5018844681085721,0.056140350877192984,0.9624658215262242,0.050314465408805034,0.9664295519780357,0.05306799336650084,0.5093030862017086,16.0,302.0,7744.0,269.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external,0.2067088270088212,0.8,0.20656226696495153,0.034482758620689655,0.9668411867364747,0.06611570247933884,0.5032811334824758,228.0,6384.0,1662.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external,0.1733163108159346,0.9017543859649123,0.09793686303753418,0.03419827012641384,0.9656862745098039,0.06589743589743591,0.4998456245012233,257.0,7258.0,788.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
quality_weighted_fusion_predictions,,,,quality_weighted_auprc,,,test,0.3372331783051123,0.8058252427184466,0.813953488372093,0.6747967479674797,0.8974358974358975,0.7345132743362832,0.8098893655452698,83.0,40.0,175.0,20.0,318.0,103.0,215.0,specificity>=0.800,0.8,
quality_weighted_fusion_predictions,,,,quality_weighted_auprc,,,test,0.356354121372973,0.6990291262135923,0.9069767441860465,0.782608695652174,0.8628318584070797,0.7384615384615385,0.8030029351998194,72.0,20.0,195.0,31.0,318.0,103.0,215.0,specificity>=0.900,0.9,
quality_weighted_fusion_predictions,,,,quality_weighted_auprc,,,test,0.3742665661126118,0.6116504854368932,0.958139534883721,0.875,0.8373983739837398,0.72,0.784895010160307,63.0,9.0,206.0,40.0,318.0,103.0,215.0,specificity>=0.950,0.95,
quality_weighted_fusion_predictions,,,,quality_weighted_auprc,,,test,0.3372331783051123,0.8058252427184466,0.813953488372093,0.6747967479674797,0.8974358974358975,0.7345132743362832,0.8098893655452698,83.0,40.0,175.0,20.0,318.0,103.0,215.0,sensitivity>=0.800,,0.8
quality_weighted_fusion_predictions,,,,quality_weighted_auprc,,,test,0.313245786890263,0.9029126213592233,0.5906976744186047,0.5138121546961326,0.927007299270073,0.6549295774647889,0.746805147888914,93.0,88.0,127.0,10.0,318.0,103.0,215.0,sensitivity>=0.900,,0.9
