feature,importance,ranker,selection_split,selection_scope,n_selection_scopes,n_train_rows,n_train_positive,n_train_negative,rank
compare2016__opensmile_compare2016_mfcc_sma_2_flatness,8.636223177858574e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8442
is10__opensmile_is10_lspFreq_sma_de_5_stddev,8.61968406471111e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8443
is10__opensmile_is10_mfcc_sma_de_5_iqr2_3,8.612513421396582e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8444
compare2016__opensmile_compare2016_logHNR_sma_de_amean,8.603292597063833e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8445
compare2016__opensmile_compare2016_mfcc_sma_de_14_iqr2_3,8.590539279538877e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8446
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_5_qregc3,8.584914780909871e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8447
is10__opensmile_is10_lspFreq_sma_7_skewness,8.561755967633741e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8448
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff50_0_sma_de_posamean,8.549126610990732e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8449
strong__mel_band_40_skew,8.523360644903303e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8450
strong__mel_band_17_iqr,8.488234374831069e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8451
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_15_peakMeanRel,8.457858293975247e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8452
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_20_risetime,8.40953800309002e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8453
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_14_range,8.408383147388017e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8454
is10__opensmile_is10_voicingFinalUnclipped_sma_de_upleveltime90,8.40626734526589e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8455
compare2016__opensmile_compare2016_pcm_fftMag_spectralSlope_sma_de_leftctime,8.325077680088717e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8456
is10__opensmile_is10_logMelFreqBand_sma_4_upleveltime75,8.323441099011371e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8457
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_19_peakMeanRel,8.300868295022338e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8458
strong__mel_band_34_q75,8.270252957492568e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8459
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_13_percentile1_0,8.264017175125063e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8460
is10__opensmile_is10_lspFreq_sma_2_percentile99_0,8.207677416845854e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8461
compare2016__opensmile_compare2016_mfcc_sma_13_iqr1_2,8.183877222937527e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8462
is10__opensmile_is10_logMelFreqBand_sma_3_linregerrQ,8.090079525471457e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8463
compare2016__opensmile_compare2016_pcm_RMSenergy_sma_de_pctlrange0_1,8.071574164608899e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8464
is10__opensmile_is10_logMelFreqBand_sma_de_3_kurtosis,8.048965024386953e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8465
compare2016__opensmile_compare2016_mfcc_sma_de_4_iqr1_3,8.016851845405296e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8466
is10__opensmile_is10_logMelFreqBand_sma_6_linregerrQ,7.997256974614712e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8467
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_24_minPos,7.927465504370118e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8468
compare2016__opensmile_compare2016_mfcc_sma_7_iqr2_3,7.837104735885547e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8469
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_12_iqr1_3,7.836799193857253e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8470
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_14_iqr1_2,7.824363609372491e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8471
strong__delta2_mfcc_16_std,7.810303548343079e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8472
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_4_upleveltime90,7.791247098309307e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8473
is10__opensmile_is10_mfcc_sma_4_iqr2_3,7.765729701574622e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8474
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_21_peakMeanRel,7.735836521933242e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8475
strong__delta_mfcc_21_median,7.712684981477461e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8476
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_8_percentile1_0,7.672289711414797e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8477
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_25_upleveltime75,7.652242262362758e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8478
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_25_peakMeanRel,7.615749002480963e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8479
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_20_range,7.578435040014444e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8480
strong__delta_mfcc_36_min,7.57665891487283e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8481
strong__chroma_08_std,7.451443126744362e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8482
strong__delta_mfcc_12_q25,7.41317235623272e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8483
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_7_percentile99_0,7.41081879199776e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8484
strong__delta2_mfcc_12_max,7.407766105189777e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8485
compare2016__opensmile_compare2016_mfcc_sma_de_4_quartile3,7.342842342029477e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8486
compare2016__opensmile_compare2016_mfcc_sma_12_lpgain,7.295901045055407e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8487
strong__mel_band_30_q75,7.271577799054919e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8488
compare2016__opensmile_compare2016_pcm_fftMag_spectralCentroid_sma_risetime,7.217903832687832e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8489
compare2016__opensmile_compare2016_pcm_fftMag_spectralCentroid_sma_de_rqmean,7.199583951252794e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8490
strong__mfcc_28_kurtosis,7.169347498748018e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8491
strong__delta_mfcc_22_mean,7.115682722128618e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8492
compare2016__opensmile_compare2016_mfcc_sma_9_rqmean,7.110291397709478e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8493
is10__opensmile_is10_logMelFreqBand_sma_de_5_percentile99_0,7.095742093790539e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8494
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_1_peakMeanMeanDist,7.094945962861478e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8495
compare2016__opensmile_compare2016_mfcc_sma_de_9_pctlrange0_1,7.083474610989047e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8496
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_6_meanSegLen,7.075599093567471e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8497
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_18_lpgain,7.065279413585662e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8498
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_12_upleveltime90,7.065126161464812e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8499
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff90_0_sma_stddevFallingSlope,7.057762408678527e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8500
is10__opensmile_is10_lspFreq_sma_7_iqr2_3,7.03854235093568e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8501
compare2016__opensmile_compare2016_mfcc_sma_12_qregerrQ,7.02788479696734e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8502
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_21_iqr1_3,7.026028438783658e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8503
compare2016__opensmile_compare2016_mfcc_sma_7_range,7.013570749528473e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8504
compare2016__opensmile_compare2016_pcm_RMSenergy_sma_de_quartile3,6.974736209379717e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8505
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_11_upleveltime90,6.924602047705231e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8506
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_22_minPos,6.91938210921345e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8507
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_22_quartile3,6.914619068223493e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8508
compare2016__opensmile_compare2016_pcm_fftMag_spectralCentroid_sma_peakMeanAbs,6.882217584839634e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8509
strong__delta_mfcc_33_iqr,6.871494869080441e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8510
is10__opensmile_is10_mfcc_sma_14_iqr1_2,6.83223618344898e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8511
compare2016__opensmile_compare2016_pcm_fftMag_spectralVariance_sma_de_iqr1_2,6.817426953696567e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8512
compare2016__opensmile_compare2016_pcm_fftMag_spectralEntropy_sma_de_iqr1_3,6.790304258029845e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8513
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_1_peakMeanAbs,6.757748506799968e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8514
compare2016__opensmile_compare2016_mfcc_sma_4_iqr2_3,6.753888962017149e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8515
strong__mfcc_23_q25,6.734222136779323e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8516
compare2016__opensmile_compare2016_audspecRasta_lengthL1norm_sma_de_iqr1_2,6.709282857744255e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8517
is10__opensmile_is10_F0finEnv_sma_amean,6.675944623649287e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8518
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_0_upleveltime90,6.661944012044594e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8519
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff75_0_sma_qregc2,6.661256831949572e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8520
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_15_qregerrQ,6.656309790502693e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8521
is10__opensmile_is10_pcm_loudness_sma_upleveltime90,6.636946826689011e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8522
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_5_upleveltime75,6.60020390120401e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8523
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_3_peakRangeAbs,6.580046266200826e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8524
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_10_quartile3,6.578189908017146e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8525
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_12_range,6.573422274869566e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8526
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_19_percentile99_0,6.504285320692992e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8527
compare2016__opensmile_compare2016_pcm_fftMag_spectralEntropy_sma_quartile2,6.427599218710256e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8528
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_21_maxSegLen,6.397204213327415e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8529
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_9_meanFallingSlope,6.391006264365402e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8530
compare2016__opensmile_compare2016_mfcc_sma_de_7_lpgain,6.382082112019515e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8531
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_24_range,6.333604457086954e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8532
strong__delta2_mfcc_24_q75,6.311630315229249e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8533
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_12_upleveltime50,6.2906149844552e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8534
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff90_0_sma_de_quartile2,6.23596959284027e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8535
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_3_flatness,6.228309210211292e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8536
compare2016__opensmile_compare2016_jitterDDP_sma_de_linregc1,6.113940102903745e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8537
is10__opensmile_is10_lspFreq_sma_de_3_quartile1,6.06652560742807e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8538
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_15_percentile99_0,6.024513979350617e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8539
is10__opensmile_is10_mfcc_sma_de_4_stddev,6.021653106140723e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8540
compare2016__opensmile_compare2016_mfcc_sma_de_14_meanFallingSlope,6.019746011294683e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8541
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_15_upleveltime50,6.003230754939918e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8542
is10__opensmile_is10_logMelFreqBand_sma_1_pctlrange0_1,5.982462499944005e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8543
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff50_0_sma_de_lpgain,5.9824226486148455e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8544
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_20_qregc3,5.9624648650534154e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8545
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_10_lpc1,5.949791398885768e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8546
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_5_stddevFallingSlope,5.938674811137147e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8547
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff25_0_sma_de_upleveltime25,5.912058401315519e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8548
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_22_peakMeanAbs,5.9000562197556674e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8549
strong__delta_mfcc_09_q75,5.8817141762572455e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8550
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff50_0_sma_de_iqr2_3,5.860357440714363e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8551
is10__opensmile_is10_F0finEnv_sma_de_percentile99_0,5.823496737518926e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8552
strong__chroma_10_skew,5.8171901159804564e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8553
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_20_amean,5.807211224199741e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8554
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_22_risetime,5.713215719533617e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8555
compare2016__opensmile_compare2016_mfcc_sma_de_4_leftctime,5.695525792444569e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8556
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff75_0_sma_iqr1_3,5.669061535902914e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8557
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_8_iqr2_3,5.6587828669595676e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8558
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_9_quartile2,5.637607536072925e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8559
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_24_peakMeanRel,5.558852982510471e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8560
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_13_peakRangeAbs,5.5558795975184106e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8561
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff50_0_sma_de_flatness,5.5475726771745195e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8562
strong__delta_mfcc_04_q25,5.543331531489381e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8563
is10__opensmile_is10_mfcc_sma_de_1_linregerrA,5.506642982943948e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8564
is10__opensmile_is10_lspFreq_sma_de_5_amean,5.486772268722131e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8565
is10__opensmile_is10_lspFreq_sma_de_4_upleveltime90,5.462670184507348e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8566
strong__delta_mfcc_15_iqr,5.459601760248999e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8567
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_18_maxPos,5.400696614209537e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8568
is10__opensmile_is10_mfcc_sma_0_skewness,5.350411497535973e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8569
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_3_rqmean,5.344865893390466e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8570
is10__opensmile_is10_logMelFreqBand_sma_4_kurtosis,5.307901501413798e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8571
compare2016__opensmile_compare2016_jitterDDP_sma_iqr1_2,5.2886911730005845e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8572
is10__opensmile_is10_lspFreq_sma_de_1_stddev,5.214570322620215e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8573
compare2016__opensmile_compare2016_pcm_fftMag_spectralSkewness_sma_peakMeanRel,5.2006858903122666e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8574
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_18_segLenStddev,5.199289309403813e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8575
compare2016__opensmile_compare2016_audspecRasta_lengthL1norm_sma_de_range,5.1429917928774466e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8576
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_15_percentile99_0,5.135200612121912e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8577
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_20_centroid,5.117680591123597e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8578
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_4_peakMeanRel,5.113848654481938e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8579
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_21_lpc0,5.098620688375372e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8580
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_9_kurtosis,5.0959002992501284e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8581
