bin_index,probability_lower,probability_upper,n_samples,n_positive,n_negative,mean_probability,observed_positive_rate,calibration_gap,abs_calibration_gap,prediction_source,model_name,modality,feature_strategy,fusion_method,dataset,calibration_method,split
6,0.6000000000000001,0.7000000000000001,160,6,154,0.6418221679313513,0.0375,0.6043221679313513,0.6043221679313513,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external
7,0.7000000000000001,0.8,39,3,36,0.7264789171123023,0.07692307692307693,0.6495558401892254,0.6495558401892254,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external
0,0.0,0.1,75,0,75,0.09776396602253622,0.0,0.09776396602253622,0.09776396602253622,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external
1,0.1,0.2,2567,68,2499,0.15424097172435142,0.026490066225165563,0.12775090549918586,0.12775090549918586,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external
2,0.2,0.30000000000000004,2507,93,2414,0.24772355372509822,0.03709613083366574,0.2106274228914325,0.2106274228914325,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external
3,0.30000000000000004,0.4,1699,74,1625,0.3469618715174039,0.04355503237198352,0.3034068391454203,0.3034068391454203,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external
4,0.4,0.5,999,40,959,0.4451001850316382,0.04004004004004004,0.40506014499159815,0.40506014499159815,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external
5,0.5,0.6000000000000001,402,8,394,0.5402425604043178,0.01990049751243781,0.52034206289188,0.52034206289188,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,82,2,80,0.632473153151107,0.024390243902439025,0.6080829092486679,0.6080829092486679,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external
0,0.0,0.1,162,2,160,0.09616921355417815,0.012345679012345678,0.08382353454183247,0.08382353454183247,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external
1,0.1,0.2,2695,82,2613,0.15394956162474652,0.030426716141001856,0.12352284548374466,0.12352284548374466,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external
2,0.2,0.30000000000000004,2451,88,2363,0.24652217732312406,0.03590371277029784,0.21061846455282623,0.21061846455282623,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external
3,0.30000000000000004,0.4,1571,65,1506,0.3459462442190499,0.041374920432845325,0.30457132378620455,0.30457132378620455,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external
4,0.4,0.5,914,37,877,0.4441307868289502,0.04048140043763676,0.4036493863913134,0.4036493863913134,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external
5,0.5,0.6000000000000001,424,9,415,0.5433480237134105,0.02122641509433962,0.5221216086190709,0.5221216086190709,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,108,1,107,0.6361199578896026,0.009259259259259259,0.6268606986303433,0.6268606986303433,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external
7,0.7000000000000001,0.8,6,1,5,0.7121804859065416,0.16666666666666666,0.545513819239875,0.545513819239875,external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external
1,0.1,0.2,1738,69,1669,0.17525665682826516,0.039700805523590336,0.13555585130467482,0.13555585130467482,external_model_grid_panns_predictions,catboost,cough,all,,coughvid,platt,external
2,0.2,0.30000000000000004,3369,109,3260,0.2453838459597766,0.032353814188186406,0.2130300317715902,0.2130300317715902,external_model_grid_panns_predictions,catboost,cough,all,,coughvid,platt,external
3,0.30000000000000004,0.4,1782,61,1721,0.34315715886717635,0.03423120089786756,0.3089259579693088,0.3089259579693088,external_model_grid_panns_predictions,catboost,cough,all,,coughvid,platt,external
4,0.4,0.5,965,31,934,0.4444723683025805,0.03212435233160622,0.4123480159709743,0.4123480159709743,external_model_grid_panns_predictions,catboost,cough,all,,coughvid,platt,external
5,0.5,0.6000000000000001,427,13,414,0.5351627474901648,0.03044496487119438,0.5047177826189704,0.5047177826189704,external_model_grid_panns_predictions,catboost,cough,all,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,50,2,48,0.6374123985278839,0.04,0.5974123985278839,0.5974123985278839,external_model_grid_panns_predictions,catboost,cough,all,,coughvid,platt,external
1,0.1,0.2,909,37,872,0.18477658067958738,0.0407040704070407,0.1440725102725467,0.1440725102725467,external_model_grid_panns_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external
2,0.2,0.30000000000000004,3931,128,3803,0.24752738154107082,0.032561689137624014,0.21496569240344682,0.21496569240344682,external_model_grid_panns_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external
3,0.30000000000000004,0.4,2134,75,2059,0.3441980790973187,0.035145267104029994,0.3090528119932887,0.3090528119932887,external_model_grid_panns_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external
4,0.4,0.5,1122,37,1085,0.4449621424711083,0.03297682709447415,0.4119853153766342,0.4119853153766342,external_model_grid_panns_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external
5,0.5,0.6000000000000001,233,8,225,0.5296592695705963,0.034334763948497854,0.4953245056220984,0.4953245056220984,external_model_grid_panns_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,2,0,2,0.6140210297579095,0.0,0.6140210297579095,0.6140210297579095,external_model_grid_panns_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external
1,0.1,0.2,1564,67,1497,0.19360684411494536,0.04283887468030691,0.15076796943463844,0.15076796943463844,external_model_grid_panns_predictions,lightgbm,cough,all,,coughvid,platt,external
2,0.2,0.30000000000000004,4171,137,4034,0.23548742351135768,0.032845840326060895,0.2026415831852968,0.2026415831852968,external_model_grid_panns_predictions,lightgbm,cough,all,,coughvid,platt,external
3,0.30000000000000004,0.4,1263,41,1222,0.34492561399256216,0.03246239113222486,0.3124632228603373,0.3124632228603373,external_model_grid_panns_predictions,lightgbm,cough,all,,coughvid,platt,external
4,0.4,0.5,697,24,673,0.44502523316228876,0.03443328550932568,0.4105919476529631,0.4105919476529631,external_model_grid_panns_predictions,lightgbm,cough,all,,coughvid,platt,external
5,0.5,0.6000000000000001,443,8,435,0.5456743915115749,0.01805869074492099,0.527615700766654,0.527615700766654,external_model_grid_panns_predictions,lightgbm,cough,all,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,193,8,185,0.6382412465736355,0.04145077720207254,0.5967904693715629,0.5967904693715629,external_model_grid_panns_predictions,lightgbm,cough,all,,coughvid,platt,external
2,0.2,0.30000000000000004,5414,189,5225,0.2377971656129605,0.034909493904691544,0.20288767170826894,0.20288767170826894,external_model_grid_panns_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external
3,0.30000000000000004,0.4,1538,53,1485,0.3431758273534802,0.03446033810143043,0.3087154892520497,0.3087154892520497,external_model_grid_panns_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external
4,0.4,0.5,825,26,799,0.44467768705648336,0.03151515151515152,0.41316253554133187,0.41316253554133187,external_model_grid_panns_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external
5,0.5,0.6000000000000001,454,13,441,0.5424586900419555,0.028634361233480177,0.5138243288084753,0.5138243288084753,external_model_grid_panns_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,100,4,96,0.6225757808684075,0.04,0.5825757808684074,0.5825757808684074,external_model_grid_panns_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external
2,0.2,0.30000000000000004,5435,186,5249,0.23720486841987906,0.03422263109475621,0.20298223732512286,0.20298223732512286,external_model_grid_panns_predictions,logistic_regression,cough,all,,coughvid,platt,external
3,0.30000000000000004,0.4,1248,49,1199,0.34633782544691505,0.03926282051282051,0.30707500493409456,0.30707500493409456,external_model_grid_panns_predictions,logistic_regression,cough,all,,coughvid,platt,external
4,0.4,0.5,1648,50,1598,0.4625014620489662,0.03033980582524272,0.4321616562237235,0.4321616562237235,external_model_grid_panns_predictions,logistic_regression,cough,all,,coughvid,platt,external
2,0.2,0.30000000000000004,5176,181,4995,0.24212205225034572,0.034969088098918084,0.20715296415142764,0.20715296415142764,external_model_grid_panns_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external
3,0.30000000000000004,0.4,1357,46,1311,0.34661489438086807,0.03389830508474576,0.3127165892961223,0.3127165892961223,external_model_grid_panns_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external
4,0.4,0.5,1798,58,1740,0.4574042086517676,0.03225806451612903,0.42514614413563856,0.42514614413563856,external_model_grid_panns_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external
1,0.1,0.2,94,3,91,0.1849307673979441,0.031914893617021274,0.15301587378092282,0.15301587378092282,external_model_grid_panns_predictions,random_forest,cough,all,,coughvid,platt,external
2,0.2,0.30000000000000004,4226,147,4079,0.2606682784146406,0.03478466635115949,0.2258836120634811,0.2258836120634811,external_model_grid_panns_predictions,random_forest,cough,all,,coughvid,platt,external
3,0.30000000000000004,0.4,3117,115,3002,0.33862946255535753,0.03689444979146615,0.30173501276389136,0.30173501276389136,external_model_grid_panns_predictions,random_forest,cough,all,,coughvid,platt,external
4,0.4,0.5,723,17,706,0.4386541857261935,0.02351313969571231,0.4151410460304812,0.4151410460304812,external_model_grid_panns_predictions,random_forest,cough,all,,coughvid,platt,external
5,0.5,0.6000000000000001,153,3,150,0.5306995048613474,0.0196078431372549,0.5110916617240925,0.5110916617240925,external_model_grid_panns_predictions,random_forest,cough,all,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,18,0,18,0.6527033790009177,0.0,0.6527033790009177,0.6527033790009177,external_model_grid_panns_predictions,random_forest,cough,all,,coughvid,platt,external
1,0.1,0.2,27,0,27,0.178640315900433,0.0,0.178640315900433,0.178640315900433,external_model_grid_panns_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external
2,0.2,0.30000000000000004,3884,138,3746,0.2672852466284716,0.03553038105046344,0.23175486557800815,0.23175486557800815,external_model_grid_panns_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external
3,0.30000000000000004,0.4,3564,127,3437,0.3378020755227898,0.0356341189674523,0.3021679565553375,0.3021679565553375,external_model_grid_panns_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external
4,0.4,0.5,733,19,714,0.43670990695022954,0.02592087312414734,0.41078903382608223,0.41078903382608223,external_model_grid_panns_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external
5,0.5,0.6000000000000001,109,1,108,0.5267643531565656,0.009174311926605505,0.5175900412299601,0.5175900412299601,external_model_grid_panns_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,14,0,14,0.6479691545062696,0.0,0.6479691545062696,0.6479691545062696,external_model_grid_panns_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external
1,0.1,0.2,1526,70,1456,0.17289037781457772,0.045871559633027525,0.1270188181815502,0.1270188181815502,external_model_grid_panns_predictions,xgboost,cough,all,,coughvid,platt,external
2,0.2,0.30000000000000004,3304,102,3202,0.2492733382249435,0.030871670702179176,0.21840166752276433,0.21840166752276433,external_model_grid_panns_predictions,xgboost,cough,all,,coughvid,platt,external
3,0.30000000000000004,0.4,2139,68,2071,0.34487122495244193,0.031790556334735855,0.31308066861770606,0.31308066861770606,external_model_grid_panns_predictions,xgboost,cough,all,,coughvid,platt,external
4,0.4,0.5,998,29,969,0.4476909202465455,0.02905811623246493,0.41863280401408054,0.41863280401408054,external_model_grid_panns_predictions,xgboost,cough,all,,coughvid,platt,external
5,0.5,0.6000000000000001,332,15,317,0.529368967108732,0.045180722891566265,0.4841882442171658,0.4841882442171658,external_model_grid_panns_predictions,xgboost,cough,all,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,32,1,31,0.6333639874725981,0.03125,0.6021139874725981,0.6021139874725981,external_model_grid_panns_predictions,xgboost,cough,all,,coughvid,platt,external
1,0.1,0.2,986,43,943,0.18122624028171413,0.0436105476673428,0.13761569261437134,0.13761569261437134,external_model_grid_panns_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external
2,0.2,0.30000000000000004,3510,118,3392,0.2495928904244327,0.03361823361823362,0.21597465680619907,0.21597465680619907,external_model_grid_panns_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external
3,0.30000000000000004,0.4,2393,78,2315,0.344441121520823,0.0325950689511074,0.3118460525697156,0.3118460525697156,external_model_grid_panns_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external
4,0.4,0.5,1221,41,1180,0.4435078423786434,0.03357903357903358,0.4099288087996098,0.4099288087996098,external_model_grid_panns_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external
5,0.5,0.6000000000000001,218,5,213,0.5281013017927154,0.022935779816513763,0.5051655219762017,0.5051655219762017,external_model_grid_panns_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,3,0,3,0.6078692990952664,0.0,0.6078692990952664,0.6078692990952664,external_model_grid_panns_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external
0,0.0,0.1,138,0,138,0.09564874121865621,0.0,0.09564874121865621,0.09564874121865621,external_model_grid_predictions,catboost,cough,all,,coughvid,platt,external
1,0.1,0.2,3306,108,3198,0.15075605570301806,0.032667876588021776,0.11808817911499628,0.11808817911499628,external_model_grid_predictions,catboost,cough,all,,coughvid,platt,external
2,0.2,0.30000000000000004,2181,72,2109,0.24479807408638599,0.033012379642365884,0.2117856944440201,0.2117856944440201,external_model_grid_predictions,catboost,cough,all,,coughvid,platt,external
3,0.30000000000000004,0.4,1290,53,1237,0.3451638740904701,0.04108527131782946,0.30407860277264065,0.30407860277264065,external_model_grid_predictions,catboost,cough,all,,coughvid,platt,external
4,0.4,0.5,769,27,742,0.4455438226704877,0.035110533159947985,0.4104332895105397,0.4104332895105397,external_model_grid_predictions,catboost,cough,all,,coughvid,platt,external
5,0.5,0.6000000000000001,443,12,431,0.5468473501929851,0.02708803611738149,0.5197593140756036,0.5197593140756036,external_model_grid_predictions,catboost,cough,all,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,166,10,156,0.6417302200174876,0.060240963855421686,0.5814892561620659,0.5814892561620659,external_model_grid_predictions,catboost,cough,all,,coughvid,platt,external
7,0.7000000000000001,0.8,38,3,35,0.7286015508964206,0.07894736842105263,0.649654182475368,0.649654182475368,external_model_grid_predictions,catboost,cough,all,,coughvid,platt,external
0,0.0,0.1,3,0,3,0.09829779893915847,0.0,0.09829779893915847,0.09829779893915847,external_model_grid_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external
1,0.1,0.2,2317,86,2231,0.15862890821688047,0.03711696158826068,0.12151194662861979,0.12151194662861979,external_model_grid_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external
2,0.2,0.30000000000000004,2518,77,2441,0.24589172597874165,0.03057982525814138,0.21531190072060027,0.21531190072060027,external_model_grid_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external
3,0.30000000000000004,0.4,1698,49,1649,0.3464834981482786,0.028857479387514724,0.3176260187607639,0.3176260187607639,external_model_grid_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external
4,0.4,0.5,1050,41,1009,0.44864446446458406,0.039047619047619046,0.409596845416965,0.409596845416965,external_model_grid_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external
5,0.5,0.6000000000000001,530,20,510,0.544168045810243,0.03773584905660377,0.5064321967536393,0.5064321967536393,external_model_grid_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,205,11,194,0.639010473469265,0.05365853658536585,0.5853519368838991,0.5853519368838991,external_model_grid_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external
7,0.7000000000000001,0.8,10,1,9,0.7169473039576206,0.1,0.6169473039576207,0.6169473039576207,external_model_grid_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external
1,0.1,0.2,1394,44,1350,0.16874152138187243,0.03156384505021521,0.13717767633165723,0.13717767633165723,external_model_grid_predictions,catboost,cough,top_stable_120,,coughvid,platt,external
2,0.2,0.30000000000000004,3024,115,2909,0.2506728426019274,0.03802910052910053,0.21264374207282688,0.21264374207282688,external_model_grid_predictions,catboost,cough,top_stable_120,,coughvid,platt,external
3,0.30000000000000004,0.4,2323,80,2243,0.34565983951108487,0.034438226431338786,0.31122161307974605,0.31122161307974605,external_model_grid_predictions,catboost,cough,top_stable_120,,coughvid,platt,external
4,0.4,0.5,1193,31,1162,0.44252182306368465,0.025984911986588432,0.41653691107709623,0.41653691107709623,external_model_grid_predictions,catboost,cough,top_stable_120,,coughvid,platt,external
5,0.5,0.6000000000000001,365,11,354,0.5385954621722532,0.030136986301369864,0.5084584758708833,0.5084584758708833,external_model_grid_predictions,catboost,cough,top_stable_120,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,32,4,28,0.6236141359503322,0.125,0.4986141359503322,0.4986141359503322,external_model_grid_predictions,catboost,cough,top_stable_120,,coughvid,platt,external
1,0.1,0.2,373,24,349,0.18264136603582914,0.064343163538874,0.11829820249695515,0.11829820249695515,external_model_grid_predictions,catboost,cough,top_stable_50,,coughvid,platt,external
2,0.2,0.30000000000000004,3180,105,3075,0.25774385955108553,0.0330188679245283,0.22472499162655724,0.22472499162655724,external_model_grid_predictions,catboost,cough,top_stable_50,,coughvid,platt,external
3,0.30000000000000004,0.4,3472,104,3368,0.34479906012783657,0.029953917050691243,0.31484514307714534,0.31484514307714534,external_model_grid_predictions,catboost,cough,top_stable_50,,coughvid,platt,external
4,0.4,0.5,1158,43,1115,0.4366871571518364,0.037132987910189985,0.39955416924164644,0.39955416924164644,external_model_grid_predictions,catboost,cough,top_stable_50,,coughvid,platt,external
5,0.5,0.6000000000000001,147,9,138,0.5290628194408327,0.061224489795918366,0.4678383296449143,0.4678383296449143,external_model_grid_predictions,catboost,cough,top_stable_50,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,1,0,1,0.6103176486524665,0.0,0.6103176486524665,0.6103176486524665,external_model_grid_predictions,catboost,cough,top_stable_50,,coughvid,platt,external
1,0.1,0.2,1462,45,1417,0.16648160809108203,0.030779753761969904,0.13570185432911214,0.13570185432911214,external_model_grid_predictions,catboost,cough,top_stable_80,,coughvid,platt,external
2,0.2,0.30000000000000004,3012,115,2897,0.2503338932110757,0.03818061088977424,0.21215328232130146,0.21215328232130146,external_model_grid_predictions,catboost,cough,top_stable_80,,coughvid,platt,external
3,0.30000000000000004,0.4,2338,82,2256,0.34534962650792544,0.03507271171941831,0.31027691478850716,0.31027691478850716,external_model_grid_predictions,catboost,cough,top_stable_80,,coughvid,platt,external
4,0.4,0.5,1126,28,1098,0.443459404277008,0.02486678507992895,0.418592619197079,0.418592619197079,external_model_grid_predictions,catboost,cough,top_stable_80,,coughvid,platt,external
5,0.5,0.6000000000000001,364,11,353,0.5372602537197807,0.03021978021978022,0.5070404735000005,0.5070404735000005,external_model_grid_predictions,catboost,cough,top_stable_80,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,29,4,25,0.6260822014551706,0.13793103448275862,0.48815116697241195,0.48815116697241195,external_model_grid_predictions,catboost,cough,top_stable_80,,coughvid,platt,external
1,0.1,0.2,4696,153,4543,0.16042104546579278,0.0325809199318569,0.12784012553393587,0.12784012553393587,external_model_grid_predictions,lightgbm,cough,all,,coughvid,platt,external
2,0.2,0.30000000000000004,1728,69,1659,0.2410232758717443,0.03993055555555555,0.20109272031618874,0.20109272031618874,external_model_grid_predictions,lightgbm,cough,all,,coughvid,platt,external
3,0.30000000000000004,0.4,721,16,705,0.3452140565362279,0.022191400832177532,0.32302265570405037,0.32302265570405037,external_model_grid_predictions,lightgbm,cough,all,,coughvid,platt,external
4,0.4,0.5,444,12,432,0.44512440237378564,0.02702702702702703,0.4180973753467586,0.4180973753467586,external_model_grid_predictions,lightgbm,cough,all,,coughvid,platt,external
5,0.5,0.6000000000000001,349,13,336,0.5485581077771758,0.03724928366762178,0.511308824109554,0.511308824109554,external_model_grid_predictions,lightgbm,cough,all,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,242,13,229,0.6478567000471638,0.05371900826446281,0.5941376917827009,0.5941376917827009,external_model_grid_predictions,lightgbm,cough,all,,coughvid,platt,external
7,0.7000000000000001,0.8,151,9,142,0.7409308487829305,0.059602649006622516,0.681328199776308,0.681328199776308,external_model_grid_predictions,lightgbm,cough,all,,coughvid,platt,external
1,0.1,0.2,2905,100,2805,0.17777285877731297,0.03442340791738382,0.14334945085992915,0.14334945085992915,external_model_grid_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external
2,0.2,0.30000000000000004,2639,78,2561,0.24085113606054265,0.029556650246305417,0.21129448581423724,0.21129448581423724,external_model_grid_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external
3,0.30000000000000004,0.4,1186,48,1138,0.34521617350496314,0.04047217537942664,0.3047439981255365,0.3047439981255365,external_model_grid_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external
4,0.4,0.5,657,14,643,0.44601192008393803,0.0213089802130898,0.42470293987084823,0.42470293987084823,external_model_grid_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external
5,0.5,0.6000000000000001,523,27,496,0.5465034686347399,0.05162523900573614,0.49487822962900374,0.49487822962900374,external_model_grid_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,388,17,371,0.6455686800946874,0.04381443298969072,0.6017542471049967,0.6017542471049967,external_model_grid_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external
7,0.7000000000000001,0.8,33,1,32,0.7075368705165831,0.030303030303030304,0.6772338402135528,0.6772338402135528,external_model_grid_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external
1,0.1,0.2,1079,38,1041,0.19192185771472667,0.03521779425393883,0.15670406346078783,0.15670406346078783,external_model_grid_predictions,lightgbm,cough,top_stable_120,,coughvid,platt,external
2,0.2,0.30000000000000004,4086,141,3945,0.2417204065040568,0.03450807635829662,0.20721233014576018,0.20721233014576018,external_model_grid_predictions,lightgbm,cough,top_stable_120,,coughvid,platt,external
3,0.30000000000000004,0.4,1695,60,1635,0.34427745430587664,0.035398230088495575,0.30887922421738107,0.30887922421738107,external_model_grid_predictions,lightgbm,cough,top_stable_120,,coughvid,platt,external
4,0.4,0.5,882,26,856,0.4441467884246665,0.02947845804988662,0.41466833037477985,0.41466833037477985,external_model_grid_predictions,lightgbm,cough,top_stable_120,,coughvid,platt,external
5,0.5,0.6000000000000001,483,13,470,0.5445388126894058,0.026915113871635612,0.5176236988177703,0.5176236988177703,external_model_grid_predictions,lightgbm,cough,top_stable_120,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,106,7,99,0.6209351434798658,0.0660377358490566,0.5548974076308092,0.5548974076308092,external_model_grid_predictions,lightgbm,cough,top_stable_120,,coughvid,platt,external
1,0.1,0.2,41,6,35,0.19805755965105204,0.14634146341463414,0.0517160962364179,0.0517160962364179,external_model_grid_predictions,lightgbm,cough,top_stable_50,,coughvid,platt,external
2,0.2,0.30000000000000004,4343,137,4206,0.24992787221057963,0.03154501496661294,0.2183828572439667,0.2183828572439667,external_model_grid_predictions,lightgbm,cough,top_stable_50,,coughvid,platt,external
3,0.30000000000000004,0.4,2540,86,2454,0.3442066122247064,0.03385826771653543,0.31034834450817095,0.31034834450817095,external_model_grid_predictions,lightgbm,cough,top_stable_50,,coughvid,platt,external
4,0.4,0.5,1077,42,1035,0.4421939086361365,0.03899721448467967,0.4031966941514568,0.4031966941514568,external_model_grid_predictions,lightgbm,cough,top_stable_50,,coughvid,platt,external
5,0.5,0.6000000000000001,322,13,309,0.532983635827105,0.040372670807453416,0.4926109650196515,0.4926109650196515,external_model_grid_predictions,lightgbm,cough,top_stable_50,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,8,1,7,0.6047971176628508,0.125,0.4797971176628508,0.4797971176628508,external_model_grid_predictions,lightgbm,cough,top_stable_50,,coughvid,platt,external
1,0.1,0.2,1361,50,1311,0.18863722139084604,0.036737692872887584,0.15189952851795846,0.15189952851795846,external_model_grid_predictions,lightgbm,cough,top_stable_80,,coughvid,platt,external
2,0.2,0.30000000000000004,3795,129,3666,0.24277948208814795,0.03399209486166008,0.20878738722648787,0.20878738722648787,external_model_grid_predictions,lightgbm,cough,top_stable_80,,coughvid,platt,external
3,0.30000000000000004,0.4,1747,65,1682,0.3444743793179903,0.03720663995420721,0.3072677393637831,0.3072677393637831,external_model_grid_predictions,lightgbm,cough,top_stable_80,,coughvid,platt,external
4,0.4,0.5,882,22,860,0.4445177598518023,0.024943310657596373,0.41957444919420595,0.41957444919420595,external_model_grid_predictions,lightgbm,cough,top_stable_80,,coughvid,platt,external
5,0.5,0.6000000000000001,458,12,446,0.5443389612310022,0.026200873362445413,0.5181380878685569,0.5181380878685569,external_model_grid_predictions,lightgbm,cough,top_stable_80,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,88,7,81,0.6203484655032607,0.07954545454545454,0.5408030109578061,0.5408030109578061,external_model_grid_predictions,lightgbm,cough,top_stable_80,,coughvid,platt,external
1,0.1,0.2,4161,144,4017,0.15916506159194913,0.03460706560922855,0.12455799598272058,0.12455799598272058,external_model_grid_predictions,logistic_regression,cough,all,,coughvid,platt,external
2,0.2,0.30000000000000004,2332,69,2263,0.24235067669524202,0.029588336192109776,0.21276234050313225,0.21276234050313225,external_model_grid_predictions,logistic_regression,cough,all,,coughvid,platt,external
3,0.30000000000000004,0.4,1050,37,1013,0.3437845092150873,0.035238095238095235,0.30854641397699206,0.30854641397699206,external_model_grid_predictions,logistic_regression,cough,all,,coughvid,platt,external
4,0.4,0.5,514,21,493,0.44714495868827797,0.04085603112840467,0.4062889275598733,0.4062889275598733,external_model_grid_predictions,logistic_regression,cough,all,,coughvid,platt,external
5,0.5,0.6000000000000001,236,12,224,0.5431808489888871,0.05084745762711865,0.49233339136176846,0.49233339136176846,external_model_grid_predictions,logistic_regression,cough,all,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,38,2,36,0.6145712821590239,0.05263157894736842,0.5619397032116555,0.5619397032116555,external_model_grid_predictions,logistic_regression,cough,all,,coughvid,platt,external
1,0.1,0.2,1588,66,1522,0.17009940983763466,0.041561712846347604,0.12853769699128706,0.12853769699128706,external_model_grid_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external
2,0.2,0.30000000000000004,2876,97,2779,0.24745891097837644,0.03372739916550765,0.21373151181286879,0.21373151181286879,external_model_grid_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external
3,0.30000000000000004,0.4,2082,58,2024,0.34587548385772715,0.027857829010566763,0.3180176548471604,0.3180176548471604,external_model_grid_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external
4,0.4,0.5,1265,41,1224,0.44316625831982587,0.03241106719367589,0.41075519112615,0.41075519112615,external_model_grid_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external
5,0.5,0.6000000000000001,502,23,479,0.5366959136250237,0.045816733067729085,0.49087918055729457,0.49087918055729457,external_model_grid_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external
